comment_id,comment_text,language,source_page,emotion,intent,response_tone,notes
153,ডেলিভারি চাজ সহ কত,bengali,shajgoj,NEU,QUE,PRO,delivery charge query
428,"মাননীয় প্রধানমন্ত্রী এত রিডিং পড়লে স্পিড অস্পষ্ট থেকে যায়, কিছু জিনিস নিজের আবেগ থেকে দেশের ভালোবাসা থেকে বলুন।",bengali,tarique_rahman,GP,SUP,FRI,parliament feels good now before it angered
321,আমি নিছি,bengali,samsung,GP,SUP,FRI,bought it
371,আপনার আগের টাকা নেয়ার পর তারপর প্রোডাক্ট দেন না,bengali,irani_jewellery,ANG,COM,APO,took money then no product
50,কারো সামর্থ থাকলে এই মানুষ টাকে সাহায্য করেন🥹,bengali,prothomalo,ANG,CRI,PRO,angry at politicians not helping
659,Ek dhacher cinema dekhte dekhte hotash na holei hoy...,romanized,shakib_khan,GN,CRI,APO,
733,আমি ওনার বিদায়ে অনেক কেঁদেছি!!!,bengali,yunus_farewell,GP,SUP,FRI,
390,অর্ডার করেছিলাম। কেউ যোগাযোগ করে নাই বা মাল সরবরাহ করা হয় নি। ৪/৫ দিন হয়ে গেল।,bengali,fit_n_hot,ANG,COM,APO,ordered no contact 4-5 days
97,১৫ বছর ধরে আমাদের রক্ত চুষছে গ্রামীণফোন! ১৫ বছর ধরে আটকে রেখেছে ৫% পেনাল্টি টাকা। শান্তিপূর্ণ আন্দোলনে পুলিশ দিয়ে হামলা চালিয়ে গ্রেপ্তার করেছে ১১ জনকে,bengali,grameenphone,ANG,COM,APO,15 years of overcharging angry complaint
385,আজকে হাতে পেলাম ২ টা পেন্ট নিয়েছি একটা প্যান্ট এর পকেট ছেড়া😭 বাকি সবই ভালো আছে,bengali,fit_n_hot,GN,COM,APO,received one pocket torn
87,সব ঠিক আছে তবে মেয়াদ টা একটু বারালে ভালো হতো,bengali,grameenphone,CON,CRI,PRO,validity too short mild criticism
32,এই একজনের না হয় নিলাম 😊😊।,bengali,prothomalo,CON,CRI,PRO,suggests reform
452,মাওনা গাজিপুর এ কি এই অফার নাই?,bengali,sultans_dine,NEU,QUE,PRO,price query
513,দুইটাই পিনিকে আছে দেইখাই বুঝা যায়তেছে,bengali,channel24_entertainment,GN,CRI,APO,disappointed fan
545,গাজা খাইলে খাইছেন আর কি এটা কি নিয়ে এত তোল পার কি আছে আপনারা এর বেশি কিছু খান। এত ধোয়া তুলশী পাতা না আপনারা,bengali,channel24_entertainment,GN,CRI,APO,disappointed fan
694,স্যার এই দেশ আবারও অচল হয়ে যাবে। আপনি থেকে যান। এই দেশের মানুষের কথা চিন্তা করে। প্লিজ,bengali,yunus_farewell,CON,COM,PRO,
46,আমার নিজের জন্য তেমন বড় কোনো স্বপ্ন নেই।কিন্তু এমন অর্থের মালিক হতে চাই জেনো দুই হাত ভরে অসহায় মানুষদের সহযোগিতা করতে পারি।,bengali,prothomalo,CON,CRI,PRO,concern about future
540,তুমরা যে মদ গাজা খেতেই থাক তুমাগো দেখলেই বুঝা যায়,bengali,channel24_entertainment,GN,CRI,APO,disappointed fan
346,This is an impressive offer.,english,samsung,GP,SUP,FRI,impressive offer
793,এই বিজ্ঞাপন টা দেখেই খেয়েছিলাম😝,bengali,pran_rfl,GP,SUP,FRI,
689,"ব্যক্তি চেয়ে দল বড়, দলের চেয়ে দেশ বড়। একমাত্র উত্তম ব্যক্তি হলেন প্রফেসর ডক্টর মোহাম্মদ ইউনুস রাষ্ট্রপতির দায়িত্ব পাওয়া উচিত",bengali,yunus_farewell,GP,SUP,FRI,
426,"বি এলার্ট স্যার, যাদের সুযোগ দিয়ে মাথায় তুলতেছেন তারা সুযোগের শতভাগ ব্যবহার করে আপনাকে সংকটে ফেলতে বিন্দুমাত্র চিন্তা করবে না। এটা আমাদের বাঙ্গালী ব্লাড এর গুন।",bengali,tarique_rahman,GP,SUP,FRI,this generation is truthful praising youth
734,হাদি হত্যার বিচার কি হবে।,bengali,yunus_farewell,CON,QUE,PRO,
422,"সব সংসদ সদস্যদের মনে রাখতে হবে , তারা জনপ্রতিনিধি, তাদেরকে জনগণ ভোট দিয়ে সংসদে পাঠিয়েছে জনস্বার্থে কথা বলতে ও কাজ করতে , ব্যক্তি ও দলের স্বার্থে নয়।",bengali,tarique_rahman,CON,CRI,PRO,everyone must stay in own lane wise
490,আরো কিছুদিন আগে নিয়েছিলাম এটা কিন্তু আমি মিল পাইনি আমার জন্য কে এফ সির বার্গার ই বেস্ট,bengali,kfc_bangladesh,GP,SUP,FRI,KFC burger is best loyal customer
214,Apu sorum kothai,romanized,anayas_collection,NEU,QUE,PRO,product or service query
579,এই মেয়েটাকে দেখলেই কেমনজানি নেশাখোর মনে হইতো যাক এখন এটা সত্য প্রমাণ হইল,bengali,channel24_entertainment,SAR,TRO,IGN,disappointed fan
483,স্বাধীনতার ৫০ বছর হয়ে গেছে। আর আমাদের দেশের রাস্তাই এখনো ঠিক হয়নাই। কতটা দুর্নীতি হলে এমন হতে পারে?,bengali,ahmadullah,CON,CRI,PRO,this road is very dangerous seen it
110,Apu innseai low pH micellar water Kobe stock e anben,romanized,shajgoj,NEU,QUE,PRO,stock availability query
725,সৈরাচার ৩.০ স্টারটিং,bengali,yunus_farewell,SAR,TRO,IGN,
340,Bro price? And exchange possible with I phone 13 cash add korbo,romanized,samsung,NEU,QUE,PRO,exchange possible with iPhone 13
557,না মারলে কোন কইলো নি অন এ সত্যিই তোমি মেরেছো আমার বোন টাকে আর এখন এসেছে দশ্যকের কাছে যেন সবাই মিথ্যা মনে করে,bengali,channel24_entertainment,GN,TRO,IGN,disappointed fan
517,ডোপ টেস্ট করলে বুজা যাবে গাজা খাইলো কিনা,bengali,channel24_entertainment,CON,CRI,PRO,disappointed fan
202,Apu ready dekan,romanized,anayas_collection,NEU,QUE,PRO,product or service query
440,জুলাই সনদের সাথে গাদ্ধারী করলে সংসদ ঘেরাও হবে শীগ্রই,bengali,tarique_rahman,PA,CRI,PRO,too much reading speak from heart
814,এখন আর এই চকলেট পাওয়া যায় না 💔,bengali,pran_rfl,GN,COM,APO,
231,Good collection,english,anayas_collection,GP,SUP,FRI,product or service query
785,আমাকে এক পেকেট দেন এ নেন টাকা 🐸🥴,bengali,pran_rfl,SAR,TRO,IGN,
784,শৈশব,bengali,pran_rfl,GP,SUP,FRI,
15,আমি আমার শহরে 8 তলা বাসার মালিককে টিসিবির পণ্য সংগ্রহ করতে দেখেছি লাইনে দাঁড়িয়ে থেকে। আর বৃদ্ধ মানুষটি কি অসহায় ভাবে তাকিয়ে আছে! এ লজ্জা রাখিব কোথায়!,bengali,prothomalo,ANG,CRI,PRO,angry at wealthy abusing TCB
608,ভালো করে দেখেন এখনো পিনিকে আছে!,bengali,channel24_entertainment,ANG,CRI,APO,sarcastic comment about celebrity
182,Onek valo product paici sem to sem item,romanized,shajgoj,NEU,QUE,PRO,general availability query
114,Delivery charge free den,romanized,shajgoj,CON,CRI,PRO,requests free delivery
347,মানুষ হোনমারিন্না প্রমোট করা বিজ্ঞাপন.. 🥱🥱,bengali,tushar_imran,ANG,CRI,PRO,promotes advertisement annoyed
521,আচ্ছা তানজিন তিশা কি টেরা নাকি আমার কাছে তো ওনাকে একদম টেরা মনে হচ্ছে।,bengali,channel24_entertainment,GN,CRI,IGN,disappointed fan
84,বাহ অসাধারণ,bengali,grameenphone,GP,SUP,FRI,praise
293,এটা বাংলাদেশেই সম্ভব,bengali,bangladesh_cricket,SAR,TRO,IGN,only possible in Bangladesh
181,১২ সো টাকার কমবো চাই,bengali,shajgoj,NEU,QUE,PRO,product availability query
698,Apnar jonno mon theke doya ebong shuvo kamona roilo apnake cinte parlo na ei murkho jati .....boroi apsos,romanized,yunus_farewell,GN,SUP,APO,
317,Joker miraz,english,bangladesh_cricket,ANG,TRO,IGN,nigrami romanized
175,Aysedu r faduson lus paoder r spray price kto hbe,romanized,shajgoj,NEU,QUE,PRO,product price query
349,Fake video,english,tushar_imran,GN,COM,APO,fake video
219,Cotton এর কাজ করা জামা দেখান,bengali,anayas_collection,NEU,QUE,PRO,product or service query
805,Ami ai ad dekhar jonno bose thaktam,romanized,pran_rfl,GP,SUP,FRI,
764,সেই অতীতের এডগুলো কে এখনো অনেক মিস করি,bengali,pran_rfl,GP,SUP,FRI,
535,বসছে সকল দালালেরা এগুলো কে দেখেই মনে হচ্ছে সব বাটপারি বানিয়ে বানিয়ে কথা বলছে,bengali,channel24_entertainment,GN,CRI,APO,disappointed fan
580,চোরের মার বড় গলা নেশাখোর আবার প্রতিবাদও করে,bengali,channel24_entertainment,GN,CRI,APO,disappointed fan
24,Unar sathe jogajog korar kono way ace?,romanized,prothomalo,NEU,QUE,PRO,policy suggestion
610,জগন্য একটা মহিলা দেখলেই কেমনজানি বিরক্ত লাগে,bengali,channel24_entertainment,GN,CRI,APO,disappointed fan
811,ছোটবেলার কথা মনে পড়ে গেল 😢,bengali,pran_rfl,GP,SUP,FRI,
583,তিশা গাঁজা খেতে পারে সন্দেহের কিছু নাই ফারহানের সাথে পুতুপুতু আর রাজ এর সাথে আমেরিকায় ভিডিও দেখেও বুঝা যায় তিশা যে একটা হিরোইঞ্চি বেডি।,bengali,channel24_entertainment,ANG,CRI,APO,disappointed fan
775,আমার পছন্দের 🥰🥰,bengali,pran_rfl,GP,SUP,FRI,
94,প্রশান্তির সুর,bengali,grameenphone,GP,SUP,FRI,music praise
628,ট্রেইলারে নতুন কিছু নেই বাট বসের লুক টা সবসময় নতুন,bengali,shakib_khan,GN,CRI,APO,
144,Delivery charge koto inside dhaka,romanized,shajgoj,NEU,QUE,PRO,delivery charge query
222,আমাকে ফ্রি তে দেন আপু,bengali,anayas_collection,SAR,COM,PRO,product appreciation
769,Gem,english,pran_rfl,GP,SUP,FRI,
209,আপু ড্রেসের কাপড়ের নাম বলে দিবেন,bengali,anayas_collection,NEU,QUE,PRO,product appreciation
737,বিএনপি ৩৬০ ডিগ্রি পোল্টি নিলো! বিএনপি যে সংবিধান নিয়ে কথা বলছে সেই একই সংবিধান অনুযায়ী শেখ হাসিনা এখনো প্রধানমন্ত্রী!,bengali,yunus_farewell,SAR,CRI,APO,
771,ছোট বেলায় খুব ভালো লাগতো,bengali,pran_rfl,GP,SUP,FRI,
26,সিনিয়র সিটিজেন দের আলাদা লাইন মেইনটেইন করলে এই ধরনের বিষয়ে আরো ভালোভাবে হ্যান্ডেল করার সুযোগ হবে,bengali,prothomalo,CON,CRI,PRO,systemic problem observation
668,অনলাইনে আবেদন কি বাধ্যতামূলক,bengali,pran_rfl,NEU,QUE,PRO,
451,তুমরা দাম কওনা কেনে...?,bengali,sultans_dine,ANG,CRI,PRO,why do not you say the price frustrated
700,স্যার সব শেষ করলো বিএনপি 😢,bengali,yunus_farewell,GN,CRI,APO,
384,অর্ডার করলে দাম ডাবল বলে,bengali,fit_n_hot,ANG,COM,APO,says price doubled when ordering
51,এমন দেশটি কোথাও খুঁজে পাবে নাকো তুমি😪,bengali,prothomalo,GN,CRI,PRO,sadness at situation
434,শোক প্রস্তাবে শহীদ ওয়াসিমের নাম ভুলে গেলেন?,bengali,tarique_rahman,GP,SUP,FRI,BNP member blood mixed with party
255,Normal day in Bangaladesh,english,bangladesh_cricket,SAR,TRO,IGN,normal day in Bangladesh
663,শুভ কামনা ব্রাদার 👌👌❤️❤️,bengali,shakib_khan,GP,SUP,FRI,
109,কিছু দিন আগে ২০০ টাকা দিয়ে কিনলাম।,bengali,shajgoj,GN,COM,APO,bought recently at higher price
33,এর সাথে যোগাযোগ করার মাধ্যম আসে কি,bengali,prothomalo,NEU,QUE,PRO,asking about person shown
166,ঢাকায় ডেলিভারি কত??,bengali,shajgoj,NEU,QUE,PRO,delivery charge query
382,"এবার আপনারা আমাকে একটা ভুল সাইজ দিয়েছেন, একটা বড় একটা সঠিক।",bengali,fit_n_hot,GN,COM,APO,wrong size received one big one correct
743,আমরা অবুঝ জাতি আমরা ভালো-মন্দ বুঝি কম। তারপরও বুঝতে পারছি আপনি সাধারন মানুষের জন্য সর্বোচ্চ চেষ্টা করেছেন।,bengali,yunus_farewell,GP,SUP,FRI,
290,২ বলদের মাঝে সালমান ভাই ফার্স্ট হইসে,bengali,bangladesh_cricket,SAR,TRO,IGN,Salman first among two fools
569,সঠিক বলছে সেই মেয়েটা,bengali,channel24_entertainment,SAR,TRO,IGN,disappointed fan
797,এই এড দেখে বড় হইছি এখন বাচ্চার সাথে এই গান গাই😑 ইয়া ইয়া ও,bengali,pran_rfl,GP,SUP,FRI,
194,আপনার পেজ টা অনেক সুন্দর,bengali,anayas_collection,GP,SUP,FRI,product or service query
432,স্যার আমাকে বিয়ে করিয়ে দেন না হয় টাকা দেন 😫,bengali,tarique_rahman,CON,CRI,PRO,MPs must remember they serve people not party
568,গাজাখোর বলেছে বলে ইয়াবা খেয়ে সংবাদ সম্মেলন করছে তানজিন তিশা।,bengali,channel24_entertainment,ANG,CRI,APO,disappointed fan
828,আহা শৈশব খুব মিস করতেছি,bengali,pran_rfl,GP,SUP,FRI,
356,দারাজের দালালি🤣,bengali,tushar_imran,SAR,TRO,IGN,daraz dalali
70,আমার পোস্টপেইড সিম টা ই-সিম করতে চাই চার্য এবং কন্ডিশন প্লিজ ডিটেইলস,bengali,grameenphone,NEU,QUE,PRO,esim query
612,তানজিন তিশা সংবাদিক ওর লাঙ্গের কাছ থেকে টাকা পাই,bengali,channel24_entertainment,SAR,TRO,IGN,
245,এটা অভদ্রতার দৃষ্টিতে দেখার কিছু নয়। এটা মস্তিষ্কের সঠিক ব্যবহার!,bengali,bangladesh_cricket,GP,SUP,FRI,defends not rudeness smart play
200,jorjet jama red colour dress dekhau,romanized,anayas_collection,NEU,QUE,PRO,product or service query
671,Pic ta clear dekha jacchena,romanized,pran_rfl,GN,COM,APO,
487,জীবনের থেকে সময়ের মূল্য বেশি না।,bengali,ahmadullah,CON,CRI,PRO,police take monthly bribe cannot act against owners
515,তিশা কিন্তু খুব ভয়ংকর আর জঘন্য খারাপ আর তার জন্য তিশাকে ফারহান ত্যাগ করেছে তিশা চরিত্রহীন,bengali,channel24_entertainment,GN,CRI,IGN,disappointed fan
58,Sim replacement এর জন্য কত টাকা লাগবে,bengali,grameenphone,NEU,QUE,PRO,sim replacement fee query
197,Apu dress nite chai kintu replaiy den nah,romanized,anayas_collection,GN,COM,APO,product appreciation
553,Apu apnare dekhle e monehoy apne chai Ganja khur and obviously apnar gaye baje gondhu hobe probably sob dhoroner drags e tu monehoy try koren,romanized,channel24_entertainment,ANG,CRI,APO,disappointed fan
23,আমি আশাবাদী এই বিষয়ে যে সাংবাদিক নিউজ করার সাথে সাথে বৃদ্ধ মহিলাকে সাহায্য করেছেন।,bengali,prothomalo,NEU,CRI,PRO,sad and critical
507,আমার তো মনে হয় ডিরেক্টর নিজেও খায়,bengali,channel24_entertainment,GN,TRO,IGN,disappointed fan
688,তাহলে হ্যাঁ ভোটের কি হবে???,bengali,yunus_farewell,CON,QUE,PRO,
353,Amagore dey na adi 😅,romanized,tushar_imran,SAR,TRO,IGN,amagore dey na adi
294,Bangladeshi Players playing gully cricket with Pakistani Players,english,bangladesh_cricket,SAR,TRO,IGN,Bangladeshi playing gully cricket
106,Offer ta ki offline a pawya jabe?,romanized,shajgoj,NEU,QUE,PRO,offline availability query
823,মুরব্বি হয়ে গেছি এখন,bengali,pran_rfl,SAR,TRO,IGN,
720,বিএনপি প্রথম দিনেই হ্যা ভোটার সাথে বেইমানি করলো। সংবিধান এর দোহাই দিচ্ছে।,bengali,yunus_farewell,ANG,CRI,APO,
372,এই যে সবার উদ্দেশ্যে বলছি দেখেন আমি স্ক্রিনশট দিসি কেউ এই ধোকাদের পাল্লায় পড়বেন না,bengali,irani_jewellery,ANG,COM,APO,warning to public screenshot proof do not fall for them
186,আপু আমি নতুন,bengali,anayas_collection,GP,SUP,FRI,product appreciation
443,"নিজ চোখে সংসদে একজন ভিন্ন প্রধানমন্ত্রীকে দেখছি—এখনও যেন বিশ্বাস করতে কষ্ট হচ্ছে। ১৫ বছর ধরে জাতি এমন একজন ফ্যাসিস্ট প্রধানমন্ত্রীকে দেখেছে, যিনি বিনা ভোটেই বারবার সংসদের শীর্ষে বসেছেন।",bengali,tarique_rahman,CON,CRI,PRO,be alert people you elevate will betray
40,উনার ইনফো দিতে পারবেন কেউ? যে ইনফো দিতে পারবেন তাকেও পুরস্কৃত করা হবে। ভিডিওটা দেখার পর থেকে অন্তরে শান্তি পাচ্ছি না।,bengali,prothomalo,CON,QUE,PRO,asks media to follow up
10,যাদের এগুলা প্রাপ্য তারাই আগে বঞ্চিত থাকে 😅,bengali,prothomalo,CON,CRI,PRO,sarcasm about deserving people left out
260,ভাই দাদার সম্পর্কে এই রকম হয়,bengali,bangladesh_cricket,SAR,TRO,IGN,brothers behave like this
341,Exchange possible with Galaxy S23fe tk add korbo,english,samsung,NEU,QUE,PRO,exchange with S23fe
511,ভাব দেখে মনে হয় কি জানি হয়ে গেছে,bengali,channel24_entertainment,GN,CRI,APO,disappointed fan
335,Who is best?? S23 fe or A56,english,samsung,GP,SUP,FRI,who is best S23fe or A56
822,শৈশব এর কথা মনে পরে গেলো,bengali,pran_rfl,GP,SUP,FRI,
481,"এটা থেকে কি কখনো শেষ হবে, রাস্তায় নামলেই মনে হয় এই বুঝি মেরে দিলো 🙂",mixed,ahmadullah,GN,CRI,PRO,life has no value in this country
397,পাঁচদিনেও পন্য হাতে পাইনি আপনাদের সার্ভিস এতো ভালো,bengali,fit_n_hot,SAR,TRO,IGN,5 days no product your service is so good
286,ভাই আবেগ দিয়ে ক্রিকেট খেলা চলে না বিবেক দিয়ে খেলতে হয়,bengali,bangladesh_cricket,CON,CRI,PRO,cricket needs logic not emotion
477,বাংলাদেশ এমন একটা দেশ যে দেশে জন্মানোর মানেই বিপদ প্রতি পদে পদে। লাইফের কোন গ্যারান্টি নাই এটা আমরা সবাই জানি কিন্তু এদেশের মৃত্যুটা যেন ইদুর বিড়ালের মত হয়ে গেছে।,bengali,ahmadullah,GN,CRI,PRO,BD is a country where being born means danger at every step
358,৪৯ টাকায় অনেক দামী দামী জিনিসই দিছে,bengali,tushar_imran,GP,SUP,FRI,49 tk products actually good defends
636,ভাইরে ভাই পুরা আগুন মাথা নষ্ট করা টিজার 😱 বাংলা ইতিহাসের শ্রেষ্ঠ টীর্জা 👍🤩,bengali,shakib_khan,GP,SUP,FRI,
169,Dhaka ta delivery charge,romanized,shajgoj,NEU,QUE,PRO,delivery charge query
634,মোটামুটি কিন্তু গল্প কি নিয়ে 🐸,bengali,shakib_khan,GN,QUE,APO,
331,অনেক চমৎকার ফোনটা,bengali,samsung,GP,SUP,FRI,wonderful phone
559,চোরের মেয়ের বড় গলা,bengali,channel24_entertainment,SAR,TRO,IGN,disappointed fan
620,বস মানেই আগুন 💥💥 এই ঈদে ইতিহাস সৃষ্টি হবে,bengali,shakib_khan,GP,SUP,FRI,
301,ফাতরামীর পরিচয় দিলো বাংলাদেশ টিম,bengali,bangladesh_cricket,ANG,CRI,PRO,fatramira Bangladesh team disgrace
96,প্রবাসীদের ঈদ বলতে কিছুই নেই আমরা চাই একটু ফ্যামিলির সাথে ঈদ উদযাপন করতে কিন্তু সেটা আমাদের কপালে হয় না,bengali,grameenphone,GN,SUP,APO,overseas worker missing family eid
670,ফেব্রুয়ারী মাসে নিয়োগ আছে,bengali,pran_rfl,NEU,SUP,FRI,
67,Customer Services is successful when customers are satisfied,english,grameenphone,GP,SUP,FRI,generic customer service praise
780,আমার মনে গেতে রেখে চিলাম,bengali,pran_rfl,GP,SUP,FRI,
554,তিড়িং বিড়িং করে কথা বলে কেন,bengali,channel24_entertainment,SAR,TRO,IGN,disappointed fan
399,হাতে পেয়েছি আজ।মোটামুটি ভালো মনে হচ্ছে তবে কাল পরার পরে রিভিউ দিবো।,bengali,fit_n_hot,GP,SUP,FRI,got today seems good will review after wearing
701,"Inner Muhammad Yunus: তুরা তুরা ফুন মারামারি গর, আই যাইরগু হানকির পুয়ার দেশত সুদানিরপুয়ার বসবাস!",bengali,yunus_farewell,SAR,TRO,IGN,
486,নৌবাহিনীর মত গাড়িতেও অদক্ষ ড্রাইভার,bengali,ahmadullah,CON,CRI,PRO,buses racing to overtake main cause of accidents
151,Cash on delivery??,english,shajgoj,NEU,QUE,PRO,payment method query
119,Ei offer ta ki ekhono ache??,romanized,shajgoj,NEU,QUE,PRO,offer still available query
83,পুরো গান কবে আপলোড দিবেন,bengali,grameenphone,NEU,QUE,PRO,asking when full song uploads
150,সিলেট ডেলিভারি চার্জ কত,bengali,shajgoj,NEU,QUE,PRO,delivery charge query
759,Onek ager add,romanized,pran_rfl,NEU,COM,PRO,
777,আমি গাইতাম যে খাবে সে হবে আসল গরু,bengali,pran_rfl,SAR,TRO,IGN,
414,"কাইন্ডলি একটা জিনিস বলা যাবে, পর্তুগালের জার্সিটার কাপড় কি স্প্যানডেক্স আছে?",bengali,jerseys,NEU,QUE,PRO,price query
242,আবেগ দিয়ে ক্রিকেট চলে নাহ মিরাজ ঠিক কাজই করছে,bengali,bangladesh_cricket,CON,CRI,PRO,emotion not needed in cricket
76,আহ সেই মুড়ি মাখা,bengali,grameenphone,GP,SUP,FRI,nostalgic about muri makha
456,একারনেই পর্যটকরা বাংলাদেশে যেতে চান না ।,bengali,ahmadullah,SAR,TRO,IGN,tourists do not want to come to BD sarcasm
656,"বন্দুকের এই গুলি আর কত মুভিতে দেখবো, তুফান, বরবাদ সেইম একি গুলাগুলি😆😆",bengali,shakib_khan,GN,CRI,APO,
591,বিনোদন কর্মীরা বিনোদন দিচ্ছে আমরা দর্শক উপভোগ করতে থাকি,bengali,channel24_entertainment,SAR,TRO,IGN,disappointed fan
363,Tusar Vai daraz taika koto tk kailan🤣,romanized,tushar_imran,SAR,TRO,IGN,how much did you eat daraz taika
319,I watch Pakistan Matches for Comedy!! How on earth Salman tried to pick the ball??,english,bangladesh_cricket,SAR,TRO,IGN,snake always snake
519,এখনো মনে হয় গাজা খেয়ে আসছে,bengali,channel24_entertainment,GN,CRI,IGN,disappointed fan
692,"তুমি এই কালের সেই মহানায়ক, সমাপ্ত হয় না যার গল্প",bengali,yunus_farewell,GP,SUP,FRI,
190,আমি কিন্তু অনেকগুলো ড্রেসের অর্ডার করেছি দেখেন,bengali,anayas_collection,NEU,QUE,PRO,product or service query
196,আপু আপনার পেজটা একদিন অনেক বড় হবে,bengali,anayas_collection,GP,SUP,FRI,product or service query
467,আমাদের এই রোডে নৌবাহিনীর গাড়ি গুলো অতিরিক্ত গতিতে চলে যার কারণে অনেকে দূর্ঘটনার শিকার হয়,bengali,ahmadullah,CON,CRI,PRO,navy buses drive recklessly on this road
142,ডাব শেমপু অর্গানিক পাতলা চুলের জন্য চুল পড়া কমায় এটার দাম কত,bengali,shajgoj,NEU,QUE,PRO,product and price query
279,ছেলেগুলো এতদিন ধরে ক্রিকেট খেলে। বাট পাড়ার ক্রিকেটের নেশা এখনো গেলো না।,bengali,bangladesh_cricket,SAR,TRO,IGN,players still have gully cricket habit
268,And they say's we're brothers.,english,bangladesh_cricket,SAR,TRO,IGN,sarcastic brothers
596,কি ভাব দুধে ধোঁয়া তুলসীপাতা,bengali,channel24_entertainment,SAR,TRO,IGN,disappointed fan
470,হতভাগ্য দেশ আমার,bengali,ahmadullah,GN,CRI,PRO,unhappy country my unfortunate country
808,Amr fuvrite chocolate celo ata dam celo 1tk,romanized,pran_rfl,GP,SUP,FRI,
140,Offer ta ki available ase??,romanized,shajgoj,NEU,QUE,PRO,offer availability
49,Is there any way to connect with her? We might help her a bit if ALLAH blesses us to do so.,english,prothomalo,CON,CRI,PRO,systemic criticism
226,ছোট আপু প্রিমিয়াম কটনের একটা ড্রেস নিতে চাই,bengali,anayas_collection,NEU,QUE,PRO,product appreciation
230,Excellent collection,english,anayas_collection,GP,SUP,FRI,product appreciation
13,ভোট দিবো কিসে🤣🤣,bengali,prothomalo,SAR,TRO,IGN,sarcastic about voting
589,আপনার জন্য ফারহান ভাইয়ের গালি গুলোই ঠিক ছিলো।,bengali,channel24_entertainment,SAR,TRO,IGN,disappointed fan
116,Delivery charge 100 taile jai sai,romanized,shajgoj,GN,COM,APO,delivery charge too high
577,তানজিন তিশা নামের ভিতরেইতো পিনিক হেতি লাইভে এক লাইন বেশি কইলেও ভুল কিছু কয় না,bengali,channel24_entertainment,SAR,TRO,IGN,disappointed fan
655,বাকিদের সিনেমায় হলের বিদ্যুৎ বিল ওঠে কি সন্দেহে আছি...,bengali,shakib_khan,SAR,CRI,APO,
291,ভাইয়ে ভাইয়ে ওরকম একটু আধটু চলে,bengali,bangladesh_cricket,NEU,CRI,PRO,brothers behave like this
412,Khalid Hasan Shaon আবার অইতোনি😇😇,bengali,jerseys,NEU,QUE,PRO,price query
606,Director nijei Ganjutti,romanized,channel24_entertainment,SAR,TRO,IGN,disappointed fan
529,আপনি কি ধোয়া তুলসী পাতা,bengali,channel24_entertainment,SAR,TRO,IGN,disappointed fan
45,নিশ্চয় কষ্টের পরে স্বস্তি আছে। উনার ঠিকানা দিবেন দয়া করে।,bengali,prothomalo,SAR,TRO,IGN,sarcastic about development claims
570,apni je ganja khor ta apnar mukh dekhe boja jai,romanized,channel24_entertainment,SAR,CRI,APO,disappointed fan
337,নিয়ে নিলাম ১২/২৫৬ Samsung💙,bengali,samsung,GP,SUP,FRI,bought 12/256 Samsung
746,বাকস্বাধীনতার ১৮ মাস।,bengali,yunus_farewell,SAR,TRO,IGN,
187,আপনার মতো চেহারা ছেলের,bengali,anayas_collection,GP,SUP,FRI,product or service query
154,সিরাম আছে?,bengali,shajgoj,NEU,QUE,PRO,product availability query
281,They are brother on social media only,english,bangladesh_cricket,SAR,TRO,IGN,brothers on social media only
690,"ডক্টর মুহাম্মদ ইউনূস নামটা এখন আর কেবল একটি নাম নয়, এটি আমাদের একরাশ স্বস্তির নিঃশ্বাস। আজ সেই নিঃশ্বাসটুকু যেন নিতেও কষ্ট হচ্ছে।",bengali,yunus_farewell,GN,SUP,APO,
642,একটা সাউথ মুভির ফ্লেভার আছে এখন একশনটা ভালোভাবে জমাতে পারলে হবে পুরাই ১০০ কোটি,bengali,shakib_khan,CON,CRI,PRO,
707,"স্যার ,স্বৈরাচারের হাত থেকে safe করে আবার নতুন স্বৈরাচারের হাতেই তুলে দিলেন??? আমরা অভাগা বাঙালি",bengali,yunus_farewell,ANG,CRI,APO,
598,তুমি জুরে কেন মারলে বল,bengali,channel24_entertainment,ANG,CRI,APO,disappointed fan
205,Anaya's Collection manei dame kom mane vlo,romanized,anayas_collection,GP,SUP,FRI,product or service query
417,বিএনপিতে পদ পদবী ছাড়া দলকে ভালোবাসে এমন ব্যক্তিদের দেখতে চাই।,bengali,tarique_rahman,CON,CRI,PRO,wants people who love party not positions
338,"দাম অনুযায়ী ক্যামেরা একদম ই বাজে,, A55 ব্যবহার করতেছি ৭/৮ মাস",bengali,samsung,GN,COM,APO,camera bad for price A55 user
772,সোনালী স্মৃতি,bengali,pran_rfl,GP,SUP,FRI,
603,মদ খেয়ে পুতু কে বলেছিলো মাদারি,bengali,channel24_entertainment,ANG,CRI,APO,disappointed fan
693,"পুকি তুমি ফকরুদ্দিন দের মতন হারিয়ে যেয়োনা, দেশের ক্রান্তিলগ্নে আবার ফিরে আসবে",bengali,yunus_farewell,CON,CRI,PRO,
137,অনেক ভালো আমি সবসময় ব্যবহার করি,bengali,shajgoj,GP,SUP,FRI,always uses product loyal customer
157,Delivery charge ace??,romanized,shajgoj,NEU,QUE,PRO,delivery charge query
133,বডি ওয়াশ ১৪৯ টাকায় আর ডেলিভারি চার্জ ১৫০ টাকা,bengali,shajgoj,SAR,COM,APO,product 149 delivery 150 sarcastic irony
